HPO_ICD10_ID	HPO_IDs	HPO_Strings	HPO_Syns	ICD10
HPO_ICD:365	{'HP:0003484', 'HP:0003324', 'HP:0002460', 'HP:0001324', 'HP:0030237', 'HP:0003731'}	{'Generalized muscle weakness', 'Distal muscle weakness', 'Quadriceps muscle weakness', 'Upper limb muscle weakness', 'Muscle weakness', 'Hand muscle weakness'}	{'Generalized weakness', 'Muscle weakness, diffuse', 'Weakness of distal muscles', 'Weakness of outermost muscles', 'Weak arm', 'Muscle weakness, generalized', 'Decreased arm strength', 'Distal muscular weakness', 'Muscle weakness, distal', 'Distal limb weakness', 'Distal paresis', 'Distal limb muscle weakness due to peripheral neuropathy', 'Distal limb muscle weakness', 'Muscle weakness, distal limbs, due to neuronopathy', 'Muscle weakness', 'Quadriceps weakness', 'Muscular weakness', 'Hand muscle weakness'}	{'M6281'}
HPO_ICD:366	{'HP:0001325'}	{'Hypoglycemic coma'}	{'Loss of consciousness due to hypoglycemia', 'Coma, hypoglycemic', 'Coma caused by low blood sugar', 'Hypoglycaemic coma'}	{'E15'}
HPO_ICD:367	{'HP:0001334'}	{'Communicating hydrocephalus'}	set()	{'G910'}
HPO_ICD:368	{'HP:0002356', 'HP:0001335'}	"{""Writer's cramp"", 'Bimanual synkinesia'}"	"{'Mirror movements', 'Hand mirror movements', ""Writer's cramp"", 'Mirror hand movements'}"	{'G2589'}
HPO_ICD:369	{'HP:0001337'}	{'Tremor'}	{'Tremors', 'Tremor'}	{'R251'}
HPO_ICD:370	{'HP:0001342'}	{'Cerebral hemorrhage'}	{'Hemorrhagic stroke', 'Bleeding in brain', 'Intracerebral hemorrhage'}	{'I619', 'I618', 'I615', 'I611', 'I614', 'I610', 'I613', 'I616', 'I612'}
HPO_ICD:371	{'HP:0001343'}	{'Kernicterus'}	set()	{'P579'}
HPO_ICD:372	{'HP:0007164', 'HP:0001350'}	{'Slowed slurred speech', 'Slurred speech'}	{'Slowed slurred speech', 'Slurred speech'}	{'R4781'}
HPO_ICD:373	{'HP:0001355', 'HP:0007206'}	{'Hemimegalencephaly', 'Megalencephaly'}	{'Macrencephaly', 'Enlarged brain'}	{'Q045'}
HPO_ICD:374	{'HP:0001357'}	{'Plagiocephaly'}	{'Flattening of cranium', 'Asymmetry of the posterior cranium', 'Flattening of cranial vault', 'Flattening of skull', 'Positional plagiocephaly', 'Rhomboid shaped skull', 'Asymmetry of the posterior skull', 'Rhomboid shaped head', 'Rhomboid shaped cranium', 'Deformational plagiocephaly', 'Flat head', 'Flat head syndrome', 'Asymmetry of the posterior head', 'Flattening of head'}	{'Q673'}
HPO_ICD:375	{'HP:0006870', 'HP:0001360', 'HP:0002507', 'HP:0006988'}	{'Alobar holoprosencephaly', 'Lobar holoprosencephaly', 'Holoprosencephaly', 'Semilobar holoprosencephaly'}	{'Single brain ventricle'}	{'Q042'}
HPO_ICD:376	{'HP:0002758', 'HP:0001367', 'HP:0001369', 'HP:0003040'}	{'Osteoarthritis', 'Arthritis', 'Abnormal joint morphology', 'Arthropathy'}	{'Abnormal shape of joints', 'Arthritis', 'Joint inflammation', 'Abnormality of the joints', 'Degenerative joint disease', 'Disease of the joints', 'Anomaly of the joints', 'Joint disease'}	{'M129', 'M259', 'M1990'}
HPO_ICD:377	{'HP:0001370'}	{'Rheumatoid arthritis'}	{'Rheumatoid arthritis', 'RA'}	{'M06052', 'M06031', 'M06332', 'M05552', 'M06239', 'M06319', 'M0559', 'M06069', 'M06322', 'M06249', 'M05732', 'M06339', 'M05441', 'M0689', 'M05442', 'M05769', 'M05819', 'M05462', 'M06272', 'M05752', 'M05551', 'M05859', 'M06371', 'M06359', 'M05549', 'M06861', 'M05429', 'M059', 'M05832', 'M06262', 'M06221', 'M06821', 'M05479', 'M06869', 'M06872', 'M05521', 'M06819', 'M05471', 'M0609', 'M06079', 'M06061', 'M05862', 'M05539', 'M05761', 'M05852', 'M05469', 'M06862', 'M0628', 'M0638', 'M05739', 'M05579', 'M05721', 'M06352', 'M06241', 'M05569', 'M06022', 'M06329', 'M05542', 'M06311', 'M0549', 'M05879', 'M05779', 'M05411', 'M05571', 'M06822', 'M06019', 'M05432', 'M05512', 'M06331', 'M05452', 'M06842', 'M0629', 'M06252', 'M06832', 'M05712', 'M0550', 'M06341', 'M05822', 'M0570', 'M069', 'M05559', 'M05511', 'M05741', 'M06312', 'M06042', 'M06231', 'M06039', 'M0580', 'M05839', 'M05719', 'M05419', 'M06349', 'M06062', 'M06021', 'M06242', 'M06342', 'M06222', 'M06811', 'M06072', 'M06269', 'M0579', 'M05431', 'M0688', 'M06851', 'M05759', 'M06849', 'M05532', 'M05439', 'M05821', 'M05451', 'M05472', 'M05831', 'M05722', 'M05529', 'M06259', 'M05871', 'M06841', 'M05842', 'M05749', 'M06321', 'M06839', 'M05449', 'M05829', 'M05742', 'M06029', 'M06279', 'M05811', 'M05562', 'M0680', 'M06011', 'M06369', 'M05459', 'M06059', 'M05412', 'M06032', 'M05541', 'M05851', 'M05522', 'M06229', 'M06041', 'M05812', 'M05519', 'M05531', 'M06212', 'M06261', 'M05422', 'M06372', 'M06829', 'M05711', 'M06812', 'M0630', 'M06351', 'M06879', 'M06852', 'M06232', 'M06271', 'M05841', 'M06049', 'M06871', 'M06379', 'M05762', 'M05729', 'M06219', 'M05421', 'M0608', 'M05849', 'M05869', 'M0639', 'M05772', 'M06051', 'M05572', 'M06859', 'M0620', 'M06361', 'M05771', 'M0600', 'M06251', 'M05872', 'M06831', 'M05751', 'M05561', 'M06012', 'M0589', 'M06211', 'M06071', 'M0540', 'M05861', 'M05461', 'M06362', 'M05731'}
HPO_ICD:378	{'HP:0001371', 'HP:0002828'}	{'Multiple joint contractures', 'Flexion contracture'}	{'Flexed joint that cannot be straightened', 'Joint contractures', 'Joint contracture', 'Contracture', 'Flexion contractures', 'Contractures', 'Flexion contractures of joints'}	{'M2120', 'M6240', 'M2450'}
HPO_ICD:379	{'HP:0001374', 'HP:0001385'}	{'Congenital hip dislocation', 'Hip dysplasia'}	{'Congenital dislocation of the hips', 'Congenital hip dysplasia', 'Congenital hip anomaly', 'Dislocated hip since birth', 'Congenital hip dislocations', 'Congenital dislocation of the hip', 'Abnormal formation of the hip'}	{'Q652', 'Q6589'}
HPO_ICD:380	{'HP:0001382'}	{'Joint hypermobility'}	{'Hyperextensible joints', 'Joint hyperextensibility', 'Increased mobility of joints', 'Extensible joints', 'Flexible joints', 'Double-Jointed'}	{'M2520'}
HPO_ICD:381	{'HP:0001386'}	{'Joint swelling'}	{'Joint swelling'}	{'M2540'}
HPO_ICD:382	{'HP:0001388'}	{'Joint laxity'}	{'Lax joints', 'Loose-jointedness', 'Loosejointedness', 'Joint ligamentous laxity', 'Joint instability', 'Hyperlaxity', 'Ligamentous laxity'}	{'M24241', 'M24219', 'M24274', 'M24239', 'M24259', 'M24242', 'M24222', 'M24229', 'M24273', 'M24249', 'M24212', 'M24272', 'M24232', 'M24211', 'M2480', 'M2428', 'M24252', 'M2420', 'M24271', 'M24251', 'M24275', 'M24221', 'M24276', 'M24231'}
HPO_ICD:383	{'HP:0001392'}	{'Abnormality of the liver'}	{'Abnormality of the liver', 'Abnormal liver', 'Liver abnormality', 'Liver disease'}	{'K769'}
HPO_ICD:384	{'HP:0001394'}	{'Cirrhosis'}	{'Liver cirrhosis', 'Hepatic cirrhosis', 'Scar tissue replaces healthy tissue in the liver'}	{'K7460'}
HPO_ICD:385	{'HP:0001395'}	{'Hepatic fibrosis'}	set()	{'K740'}
HPO_ICD:386	{'HP:0005230', 'HP:0012334', 'HP:0001396'}	{'Biliary tract obstruction', 'Extrahepatic cholestasis', 'Cholestasis'}	{'Slowed or blocked flow of bile from liver'}	{'K831'}
HPO_ICD:387	{'HP:0001402'}	{'Hepatocellular carcinoma'}	{'Increased incidence of hepatocellular carcinoma', 'Increased hepatocellular carcinoma risk'}	{'C220', 'C228'}
HPO_ICD:388	{'HP:0001408', 'HP:0100762', 'HP:0012441'}	{'Hemobilia', 'Sphincter of Oddi dyskinesia', 'Bile duct proliferation'}	{'Proliferation of bile canaliculi', 'Haemobilia', 'Sphincter of Oddi dysfunction'}	{'K838'}
HPO_ICD:389	{'HP:0004941', 'HP:0001409'}	{'Extrahepatic portal hypertension', 'Portal hypertension'}	set()	{'K766'}
HPO_ICD:390	{'HP:0002910', 'HP:0001410', 'HP:0011954'}	{'Decreased liver function', 'Elevated hepatic transaminase', 'Nodular regenerative hyperplasia of liver'}	{'Decreased liver function', 'Elevated liver enzymes', 'Abnormal liver enzymes', 'Liver dysfunction, mild', 'Abnormal liver function', 'Elevated serum transaminases', 'Increased transaminases', 'Noncirrhotic nodulation', 'Increased liver function tests', 'Abnormal liver function tests', 'Partial nodular transformation of liver', 'Subclinical abnormal liver function tests', 'Elevated liver function tests', 'High liver enzymes', 'Elevated transaminases', 'Nodular transformation of liver', 'Increased liver enzymes', 'Liver dysfunction'}	{'R945', 'K7689'}
HPO_ICD:391	{'HP:0001413', 'HP:0006577'}	{'Micronodular cirrhosis', 'Macronodular cirrhosis'}	set()	{'K7469'}
HPO_ICD:392	{'HP:0001442', 'HP:0001428', 'HP:0001980', 'HP:0001560'}	{'Megaloblastic bone marrow', 'Somatic mutation', 'Somatic mosaicism', 'Abnormality of the amniotic fluid'}	{'Abnormal amniotic fluid'}	{'R898'}
HPO_ICD:393	{'HP:0001480'}	{'Freckling'}	{'Freckling'}	{'L812'}
HPO_ICD:394	{'HP:0001482', 'HP:0200036'}	{'Skin nodule', 'Subcutaneous nodule'}	{'Growth of abnormal tissue under the skin', 'Growth of abnormal tissue on or under the skin', 'Subcutaneous nodules', 'Firm lump under the skin', 'Nodule below the skin', 'Multiple, subcutaneous nodules'}	{'R229'}
HPO_ICD:395	{'HP:0001508'}	{'Failure to thrive'}	{'Postnatal failure to thrive', 'Undergrowth', 'Weight faltering', 'Faltering weight', 'Poor weight gain'}	{'R6251'}
HPO_ICD:396	{'HP:0001511'}	{'Intrauterine growth retardation'}	{'Prenatal growth failure', 'Prenatal onset growth retardation', 'Prenatal growth retardation', 'Prenatal growth deficiency', 'Prenatal-onset growth retardation', 'Small for gestational age infant', 'Intrauterine growth restriction', 'Intrauterine retardation', 'Intrauterine growth retardation, IUGR', 'IUGR', 'In utero growth retardation', 'Intrauterine growth failure'}	{'P0510', 'P059'}
HPO_ICD:397	{'HP:0001513'}	{'Obesity'}	{'Having too much body fat', 'Obesity'}	{'E6609', 'E661', 'E668', 'E669'}
HPO_ICD:398	{'HP:0001537'}	{'Umbilical hernia'}	{'Umbilical hernias'}	{'K429'}
HPO_ICD:399	{'HP:0001539'}	{'Omphalocele'}	{'Omphalocoele'}	{'Q792'}
HPO_ICD:400	{'HP:0001540'}	{'Diastasis recti'}	{'Gap between large left and right abdominal muscles'}	{'M6208'}
HPO_ICD:401	{'HP:0001543'}	{'Gastroschisis'}	set()	{'Q793'}
HPO_ICD:402	{'HP:0001582'}	{'Redundant skin'}	{'Loose redundant skin', 'Redundant skin folds', 'Sagging, redundant skin'}	{'L574'}
HPO_ICD:403	{'HP:0001586'}	{'Vesicovaginal fistula'}	set()	{'N820'}
HPO_ICD:404	{'HP:0004779', 'HP:0011359', 'HP:0002299', 'HP:0009886', 'HP:0001595'}	{'Dry hair', 'Abnormal hair morphology', 'Trichorrhexis nodosa', 'Brittle scalp hair', 'Brittle hair'}	{'Fragile hair', 'Hair abnormality', 'Dry hair', 'Easily breakable hair', 'Reduced tensile strength of hair', 'Brittle scalp hair', 'Brittle hair', 'Fractured hair', 'Abnormality of the hair shaft', 'Abnormality of the hair'}	{'L670', 'L678', 'L679'}
HPO_ICD:405	{'HP:0001006', 'HP:0002293', 'HP:0001596'}	{'Hypotrichosis', 'Alopecia', 'Alopecia of scalp'}	{'Baldness', 'Congenital hypotrichosis', 'Decreased hair growth on body', 'Marked hypotrichosis', 'Scalp hair loss', 'Absence of scalp hair', 'Sparse hair since birth', 'Missing scalp hair', 'Pathologic hair loss from scalp', 'Hair loss', 'Hypotrichosis, infantile'}	{'L649', 'L659'}
HPO_ICD:406	{'HP:0001597'}	{'Abnormality of the nail'}	{'Nail disease', 'Abnormality of the nail'}	{'L609'}
HPO_ICD:407	{'HP:0001602'}	{'Laryngeal stenosis'}	set()	{'J386'}
HPO_ICD:408	{'HP:0001604', 'HP:0001621', 'HP:0001612', 'HP:0001620'}	{'Vocal cord paresis', 'High pitched voice', 'Weak cry', 'Weak voice'}	{'High pitched voice', 'Weakness of the vocal cords', 'Vocal cord paresis in severe cases', 'Soft voice', 'Weak voice', 'High-pitched voice', 'Hoarse voice due to vocal cord paresis', 'Hypophonia'}	{'R498'}
HPO_ICD:409	{'HP:0001605'}	{'Vocal cord paralysis'}	{'Inability to move vocal cords', 'Laryngeal paralysis'}	{'J3800'}
HPO_ICD:410	{'HP:0001615', 'HP:0001609', 'HP:0001618'}	{'Dysphonia', 'Hoarse voice', 'Hoarse cry'}	{'Hoarse voice', 'Hoarse cry', 'Inability to produce voice sounds', 'Husky voice', 'Hoarseness'}	{'R490'}
HPO_ICD:411	{'HP:0001611'}	{'Nasal speech'}	{'Nasal speech', 'Hypernasal speech', 'Nasal voice', 'Hypernasal voice'}	{'R4921'}
HPO_ICD:412	{'HP:0001626'}	{'Abnormality of the cardiovascular system'}	{'Cardiovascular abnormality', 'Cardiovascular disease', 'Abnormality of the cardiovascular system', 'Cardiac anomaly'}	{'I2510', 'R9430'}
HPO_ICD:413	{'HP:0001627'}	{'Abnormal heart morphology'}	{'Cardiac abnormality', 'Congenital heart defects', 'Abnormality of the heart', 'Congenital heart defect', 'Cardiac anomalies', 'Abnormality of cardiac morphology', 'Abnormally shaped heart'}	{'Q209', 'Q249'}
HPO_ICD:414	{'HP:0011567', 'HP:0001684', 'HP:0001655', 'HP:0001631'}	{'Secundum atrial septal defect', 'Sinus venosus atrial septal defect', 'Patent foramen ovale', 'Atrial septal defect'}	{'ASD', 'Patent ostium secundum', 'Atria septal defect', 'An opening in the wall separating the top two chambers of the heart', 'Atrial septum defect', 'Ostium secundum atrial septal defect', 'Defect in the atrial septum', 'Atrial septal defect, ostium secundum type', 'Hole in heart wall separating two upper heart chambers'}	{'Q211'}
HPO_ICD:415	{'HP:0001634'}	{'Mitral valve prolapse'}	set()	{'I341'}
HPO_ICD:416	{'HP:0001635'}	{'Congestive heart failure'}	{'Cardiac failures', 'Chronic heart failure', 'Cardiac failure', 'CHF', 'Cardiac insufficiency', 'Heart failure'}	{'I5030', 'I5031', 'I5032', 'I5021', 'I5043', 'I5040', 'I509', 'I5023', 'I5020', 'I5033', 'I5041', 'I5042', 'I5022'}
HPO_ICD:417	{'HP:0001638'}	{'Cardiomyopathy'}	{'Disease of the heart muscle'}	{'I429', 'I515'}
HPO_ICD:418	{'HP:0001639'}	{'Hypertrophic cardiomyopathy'}	{'Cardiomyopathy, hypertrophic', 'Enlarged and thickened heart muscle'}	{'I422'}
HPO_ICD:419	{'HP:0001667', 'HP:0001640', 'HP:0005133', 'HP:0001714'}	{'Cardiomegaly', 'Right ventricular hypertrophy', 'Right ventricular dilatation', 'Ventricular hypertrophy'}	{'Dilated heart right ventricle', 'Heart right ventricle hypertrophy', 'Increased heart size', 'Enlarged heart'}	{'I517'}
HPO_ICD:420	{'HP:0001641'}	{'Abnormal pulmonary valve morphology'}	{'Abnormality of the pulmonary valve', 'Anomaly of the pulmonary valve'}	{'I379'}
HPO_ICD:421	{'HP:0001642'}	{'Pulmonic stenosis'}	{'Narrowing of pulmonic valve', 'Pulmonary stenosis', 'Pulmonary valve stenosis', 'Pulmonic valve stenosis'}	{'I370'}
HPO_ICD:422	{'HP:0030745', 'HP:0001643'}	{'Dilatation of the ductus arteriosus', 'Patent ductus arteriosus'}	{'Persistent ductus arteriosus', 'Ductus arteriosus aneurysm', 'Congenital ductus arteriosus aneurysm', 'Ductus arteriosus', 'Persistent arterial duct'}	{'Q250'}
HPO_ICD:423	{'HP:0001644'}	{'Dilated cardiomyopathy'}	{'Stretched and thinned heart muscle', 'Congestive cardiomyopathy', 'Cardiomyopathy, dilated'}	{'I420'}
HPO_ICD:424	{'HP:0001646'}	{'Abnormal aortic valve morphology'}	{'Abnormality of the aortic valve'}	{'I359'}
HPO_ICD:425	{'HP:0001647'}	{'Bicuspid aortic valve'}	{'Aortic valve has two leaflets rather than three'}	{'Q231'}
HPO_ICD:426	{'HP:0001648'}	{'Cor pulmonale'}	set()	{'I2781', 'I279'}
HPO_ICD:427	{'HP:0001649'}	{'Tachycardia'}	{'Racing heart', 'Heart racing', 'Elevated heart rate', 'Fast heart rate', 'Increased heart rate', 'Rapid heart beat'}	{'R000'}
HPO_ICD:428	{'HP:0001650', 'HP:0001680'}	{'Coarctation of aorta', 'Aortic valve stenosis'}	{'Aortic coarctation', 'Narrowing of the aorta', 'Valvular aortic stenosis', 'Aortic stenosis', 'Narrowing of aortic valve', 'Coarctation of the aorta', 'Narrowing of aorta'}	{'I350', 'Q251'}
HPO_ICD:429	{'HP:0001651'}	{'Dextrocardia'}	{'Thoracic situs inversus', 'Heart tip and four chambers point towards right side of body'}	{'Q240'}
HPO_ICD:430	{'HP:0001653'}	{'Mitral regurgitation'}	{'Mitral insufficiency', 'Mitral incompetence', 'Mitral valve insufficiency', 'Mitral valve regurgitation', 'Mitral regurgitation, mild'}	{'I340'}
HPO_ICD:431	{'HP:0001654', 'HP:0100584'}	{'Abnormal heart valve morphology', 'Endocarditis'}	{'Valvular abnormality', 'Valvular heart disease', 'Abnormality of the heart valves'}	{'I38'}
HPO_ICD:432	{'HP:0005184', 'HP:0001657'}	{'Prolonged QT interval', 'Prolonged QTc interval'}	{'Prolong qt interval on ekg', 'Long Q-T syndrome', 'Long QT syndrome'}	{'I4581'}
HPO_ICD:433	{'HP:0001700', 'HP:0001658'}	{'Myocardial infarction', 'Myocardial necrosis'}	{'MI', 'Heart attack'}	{'I219'}
HPO_ICD:434	{'HP:0001659'}	{'Aortic regurgitation'}	{'Aortic insufficiency', 'Aortic valve regurgitation'}	{'I351'}
HPO_ICD:435	{'HP:0001688', 'HP:0001662'}	{'Sinus bradycardia', 'Bradycardia'}	{'Brachycardia', 'Slow heartbeats'}	{'R001'}
HPO_ICD:436	{'HP:0001663'}	{'Ventricular fibrillation'}	set()	{'I4901'}
HPO_ICD:437	{'HP:0001669'}	{'Transposition of the great arteries'}	{'Transposition of great vessels'}	{'Q203'}
HPO_ICD:438	{'HP:0001671'}	{'Abnormal cardiac septum morphology'}	{'Abnormality of the cardiac septa', 'Septal defects', 'Heart septal defect'}	{'Q219'}
HPO_ICD:439	{'HP:0011577', 'HP:0011622', 'HP:0001674', 'HP:0006695', 'HP:0010445'}	{'Partial atrioventricular canal defect', 'Atrioventricular canal defect', 'Primum atrial septal defect', 'Inlet ventricular septal defect', 'Complete atrioventricular canal defect'}	{'Septum primum defect', 'Atrioventricular canal type ventricular septal defect', 'Type 3 ventricular septal defect', 'Complete common AV canal', 'Ostium primum atrial septal defect', 'Common atrioventricular canal', 'Endocardial cushion defect', 'Complete atrioventricular septal defect', 'Primum atrioventricular canal defect', 'Atrioventricular septal defect', 'Atrioventricular canal', 'Atrial septal defect, primum type', 'Hole in center of heart'}	{'Q212'}
HPO_ICD:440	{'HP:0001677'}	{'Coronary artery atherosclerosis'}	{'Coronary disease', 'Coronary atherosclerosis', 'Plaque build-up in arteries supplying blood to heart'}	{'I779', 'I2510'}
HPO_ICD:441	{'HP:0001681'}	{'Angina pectoris'}	set()	{'I208', 'I209'}
HPO_ICD:442	{'HP:0001682'}	{'Subvalvular aortic stenosis'}	{'Subaortic stenosis', 'Narrowing of blood vessel below aortic heart valve'}	{'Q244'}
HPO_ICD:443	{'HP:0011724', 'HP:0001683', 'HP:0011599', 'HP:0011629'}	"{""Uhl's anomaly"", 'Total absence of the pericardium', 'Mesocardia', 'Ectopia cordis'}"	{'Absent pericardium', 'Congenital absence of the pericardium'}	{'Q248'}
HPO_ICD:444	{'HP:0001685', 'HP:0012819'}	{'Myocardial fibrosis', 'Myocarditis'}	{'Inflammation of heart muscle'}	{'I514'}
HPO_ICD:445	{'HP:0001686'}	{'Loss of voice'}	{'Aphonia'}	{'R491'}
HPO_ICD:446	{'HP:0001692'}	{'Atrial arrhythmia'}	{'Primary atrial arrhythmia'}	{'I498'}
HPO_ICD:447	{'HP:0011683', 'HP:0001693'}	{'Cardiac shunt', 'Restrictive ventricular septal defect'}	set()	{'I510'}
HPO_ICD:448	{'HP:0001695'}	{'Cardiac arrest'}	{'Heart stops beating'}	{'I462', 'I469', 'I468'}
HPO_ICD:449	{'HP:0003363', 'HP:0001696'}	{'Abdominal situs inversus', 'Situs inversus totalis'}	{'situs oppositus', 'Situs inversus', 'Situs inversus visceralis', 'situs transversus', 'All organs on wrong side of body', 'Situs inversus viscerum'}	{'Q893'}
HPO_ICD:450	{'HP:0001698', 'HP:0011852'}	{'Chylopericardium', 'Pericardial effusion'}	{'Fluid around heart', 'Pericardial effusions'}	{'I313'}
HPO_ICD:451	{'HP:0001701'}	{'Pericarditis'}	{'Swelling or irritation of membrane around heart'}	{'I319'}
HPO_ICD:452	{'HP:0001704'}	{'Tricuspid valve prolapse'}	set()	{'I368'}
HPO_ICD:453	{'HP:0001706'}	{'Endocardial fibroelastosis'}	set()	{'I424'}
HPO_ICD:454	{'HP:0001711', 'HP:0011994', 'HP:0001707'}	{'Abnormal left ventricle morphology', 'Abnormal atrial septum morphology', 'Abnormal right ventricle morphology'}	{'Right ventricular abnormality', 'Abnormal interatrial septum morphology', 'Abnormality of the right ventricle', 'Abnormality of the left ventricle', 'Abnormality of the atrial septum', 'Abnormal heart left ventricle morphology', 'Left ventricular abnormality'}	{'I5189'}
HPO_ICD:455	{'HP:0001708'}	{'Right ventricular failure'}	{'Right-sided heart failure', 'Impaired right ventricular function', 'Right ventricular impairment'}	{'I50810'}
HPO_ICD:456	{'HP:0001709', 'HP:0005155'}	{'Third degree atrioventricular block', 'Ventricular escape rhythm'}	{'Idioventricular escape rhythm', 'Third-degree heart block', 'Complete heart block'}	{'I442'}
HPO_ICD:457	{'HP:0001716'}	{'Wolff-Parkinson-White syndrome'}	set()	{'I456'}
HPO_ICD:458	{'HP:0001718'}	{'Mitral stenosis'}	{'Mitral valve stenosis'}	{'I050'}
HPO_ICD:459	{'HP:0001723'}	{'Restrictive cardiomyopathy'}	set()	{'I425'}
HPO_ICD:460	{'HP:0001732'}	{'Abnormality of the pancreas'}	{'Pancreatic disease', 'Abnormality of the pancreas'}	{'K869'}
HPO_ICD:461	{'HP:0001734'}	{'Annular pancreas'}	set()	{'Q451'}
HPO_ICD:462	{'HP:0001733', 'HP:0001735'}	{'Pancreatitis', 'Acute pancreatitis'}	{'Pancreatic inflammation', 'Acute pancreatic inflammation', 'Pancreatitis, acute'}	{'K8590', 'B252'}
HPO_ICD:463	{'HP:0001737'}	{'Pancreatic cysts'}	{'Pancreatic cysts', 'Pancreatic cyst', 'Multiple pancreatic cysts'}	{'K862'}
HPO_ICD:464	{'HP:0001738'}	{'Exocrine pancreatic insufficiency'}	{'Inability to properly digest food due to lack of pancreatic digestive enzymes', 'Pancreatic insufficiency'}	{'K8681'}
HPO_ICD:465	{'HP:0001741'}	{'Phimosis'}	set()	{'N471'}
HPO_ICD:466	{'HP:0001742', 'HP:0000463'}	{'Anteverted nares', 'Nasal obstruction'}	{'Obstruction of nose', 'Anteverted nostrils', 'Stuffy nose', 'Nasal obstruction', 'Nasal blockage', 'Upturned nasal tip', 'Blockage of nose', 'Upturned nasal tips', 'Nasal congestion', 'Upturned nostrils', 'Nasal tip, upturned', 'Upturned nose', 'Congestion of nose', 'Nostrils anteverted', 'Upturned nares', 'Anteverted nose'}	{'R0981', 'J3489'}
